id,filtered_words_array,features,label_index
R217,"['involve', 'west', 'medical.', 'past', 'arm', 'quickly', 'number', 'hair', 'true', 'less', 'american.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1195,3391,3556,3614,3984,4506,4687,5085,5511,6271,7188,7664,8519,9210,9275,9462],[3.7316994512968646,4.607168188650764,2.849310271098391,0.6753425559264385,4.607168188650764,0.691153161953081,0.6832166123573445,3.5085558999826545,5.117993812416755,4.137164559405029,4.137164559405029,4.270695952029551,4.42484663185681,4.607168188650764,3.914021008090819,0.691153161953081])",1.0
F009,"['account', 'instead', 'room', 'enter.', 'line', 'make', 'camera', 'may', 'easy', 'realize.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[494,503,760,1182,1650,2710,3486,3525,4527,4921,5268,5850,7281,7936,8338,9160,9187],[4.019381523748645,0.691153161953081,4.137164559405029,3.8187108282864943,4.019381523748645,4.830311739964974,2.849310271098391,4.137164559405029,5.117993812416755,2.849310271098391,4.137164559405029,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755])",0.0
F240,"['sport', 'recognize', 'exactly.', 'support', 'wall', 'likely', 'simple.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[160,309,503,650,4805,5850,6404,7281,7936,8171,8217,8278,8338],[5.117993812416755,4.607168188650764,0.691153161953081,2.958509563063383,5.117993812416755,0.691153161953081,3.914021008090819,0.6832166123573445,0.691153161953081,3.914021008090819,4.270695952029551,4.137164559405029,0.691153161953081])",0.0
R216,"['name', 'evidence', 'poor', 'cup', 'traditional', 'wind', 'put.', 'picture', 'rock', 'free', 'listen.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[15,574,1073,2054,2481,2558,2826,3059,3614,4486,4506,4687,5476,7066,8103,9462],[3.8187108282864943,4.270695952029551,4.019381523748645,4.42484663185681,3.8187108282864943,4.42484663185681,5.117993812416755,4.270695952029551,0.6753425559264385,4.830311739964974,0.691153161953081,0.6832166123573445,4.607168188650764,2.849310271098391,4.607168188650764,0.691153161953081])",1.0
F129,"['government', 'life', 'rather.', 'modern', 'face', 'much', 'investment', 'trip', 'senior', 'exist', 'key.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,524,1562,1661,2259,2336,2918,3477,4034,4144,4657,5782,5850,6602,7281,7936,8338,9676],[0.691153161953081,3.6516567436233283,4.42484663185681,5.523458920524919,2.8154087194227095,4.019381523748645,3.0385522707369192,4.137164559405029,4.607168188650764,4.42484663185681,4.830311739964974,4.270695952029551,0.691153161953081,4.830311739964974,0.6832166123573445,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
R197,"['remain', 'happy', 'suffer', 'cold', 'window.', 'speech', 'parent', 'realize', 'shake', 'discussion.', 'least', 'actually', 'different', 'soon', 'give', 'mouth.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[502,619,1041,1582,1634,2180,3283,3614,3783,3920,4079,4506,4687,5047,5205,5347,6135,6447,6683,9462,9932],[4.137164559405029,5.523458920524919,3.577548771469606,3.8187108282864943,4.137164559405029,4.019381523748645,4.830311739964974,0.6753425559264385,4.137164559405029,3.914021008090819,5.523458920524919,0.691153161953081,0.6832166123573445,2.60568818844064,4.607168188650764,4.137164559405029,4.42484663185681,3.6516567436233283,4.830311739964974,0.691153161953081,4.42484663185681])",1.0
F142,"['several', 'window', 'truth.', 'true', 'edge', 'organization', 'cold', 'southern.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1364,1417,2259,2403,3920,3921,5850,6373,7188,7281,7936,8338,9227,9813],[0.691153161953081,4.137164559405029,5.117993812416755,2.8154087194227095,4.42484663185681,3.914021008090819,4.019381523748645,0.691153161953081,5.117993812416755,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,4.270695952029551,2.997730276216664])",0.0
R140,"['particular', 'method', 'nothing', 'certainly', 'artist', 'letter.', 'paper', 'set', 'performance', 'position.', 'everything', 'behavior', 'million', 'democratic.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[673,735,821,1819,2059,3614,4214,4292,4300,4506,4687,5342,6015,8651,8690,8931,8984,9156,9351,9462],[4.830311739964974,4.270695952029551,2.849310271098391,5.117993812416755,2.7200985396183848,0.6753425559264385,5.117993812416755,3.8187108282864943,4.607168188650764,0.691153161953081,0.6832166123573445,4.137164559405029,4.270695952029551,3.914021008090819,4.607168188650764,4.42484663185681,4.137164559405029,3.7316994512968646,4.607168188650764,0.691153161953081])",1.0
R165,"['fine', 'ready', 'democratic', 'cover', 'quickly.', 'perhaps', 'evening', 'five', 'though.', 'effort', 'notice', 'little', 'strong', 'focus.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1259,1525,1590,3614,3818,4506,4687,4991,5286,5432,5606,5726,5974,6104,6355,6431,6557,8016,9012,9462],[4.137164559405029,4.019381523748645,4.270695952029551,0.6753425559264385,5.523458920524919,0.691153161953081,0.6832166123573445,2.60568818844064,3.7316994512968646,2.7508701982851385,4.270695952029551,3.5085558999826545,3.6516567436233283,4.270695952029551,4.137164559405029,4.137164559405029,3.8187108282864943,5.523458920524919,5.117993812416755,0.691153161953081])",1.0
R139,"['son', 'quite', 'car', 'toward', 'popular.', 'save', 'hope', 'international', 'leg', 'pay', 'kind.', 'whole', 'environment', 'decide', 'upon', 'investment.', 'nothing', 'sister', 'thought', 'picture', 'probably', 'to.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[55,188,209,627,1734,2297,2407,2481,2784,3194,3521,3614,3674,4292,4506,4520,4687,4897,5047,6000,6056,6290,6735,7786,8293,9413,9462],[3.914021008090819,4.42484663185681,4.607168188650764,4.019381523748645,4.607168188650764,4.137164559405029,4.830311739964974,3.8187108282864943,5.523458920524919,4.270695952029551,3.914021008090819,0.6753425559264385,3.914021008090819,3.8187108282864943,0.691153161953081,4.42484663185681,0.6832166123573445,3.577548771469606,2.60568818844064,3.8187108282864943,4.019381523748645,4.42484663185681,4.42484663185681,5.117993812416755,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
F232,"['various', 'identify', 'force', 'usually.', 'hit', 'song', 'goal', 'letter', 'wide.', 'budget', 'mother', 'media', 'dream', 'include', 'sometimes.', 'others', 'choice', 'voice', 'however', 'entire', 'whether.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[354,391,503,564,911,1144,1209,2366,2953,3530,3967,4321,4377,4991,5089,5850,6053,6547,6647,6652,6940,7281,7350,7936,8252,8338,8824],[4.270695952029551,4.270695952029551,0.691153161953081,4.270695952029551,4.607168188650764,5.523458920524919,4.42484663185681,4.137164559405029,4.42484663185681,4.42484663185681,4.137164559405029,4.607168188650764,2.60568818844064,2.60568818844064,4.270695952029551,0.691153161953081,3.577548771469606,5.523458920524919,4.607168188650764,5.117993812416755,3.8187108282864943,0.6832166123573445,4.270695952029551,0.691153161953081,3.914021008090819,0.691153161953081,4.270695952029551])",0.0
F108,"['begin', 'parent', 'yes', 'west', 'three', 'away.', 'learn', 'mission', 'effort', 'put', 'development', 'staff', 'education.', 'structure', 'go', 'four', 'field', 'record.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,924,1243,1513,2871,2996,3486,4921,5044,5047,5085,5726,5850,5925,5967,6069,6224,6451,6830,7074,7281,7936,8338,8871,9932],[0.691153161953081,5.117993812416755,3.914021008090819,3.914021008090819,4.270695952029551,3.6516567436233283,2.849310271098391,2.849310271098391,4.270695952029551,2.60568818844064,3.5085558999826545,3.5085558999826545,0.691153161953081,4.137164559405029,4.270695952029551,3.7316994512968646,3.914021008090819,3.577548771469606,5.117993812416755,3.0811118851557153,0.6832166123573445,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681])",0.0
F167,"['stock', 'question', 'example.', 'may', 'must', 'tonight', 'score', 'improve', 'brother.', 'somebody', 'air', 'finally', 'four', 'bar.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[88,503,793,1023,1243,1811,1817,1834,1927,2408,2947,3089,3389,3486,4921,5098,5850,7281,7936,8338,9160],[4.137164559405029,0.691153161953081,4.42484663185681,3.8187108282864943,3.914021008090819,5.117993812416755,4.270695952029551,5.117993812416755,4.137164559405029,4.137164559405029,4.270695952029551,5.117993812416755,4.42484663185681,2.849310271098391,2.849310271098391,5.117993812416755,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R242,"['anyone', 'modern', 'state', 'require.', 'left', 'agent', 'record', 'young.', 'pull', 'ball', 'west', 'world.', 'go', 'situation', 'smile', 'throughout', 'small.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[666,1662,1808,2336,2713,3136,3445,3614,4347,4506,4687,5016,5085,5252,5716,5948,6287,6451,6597,7066,7492,9462],[4.019381523748645,3.7316994512968646,4.137164559405029,4.019381523748645,4.270695952029551,4.270695952029551,5.523458920524919,0.6753425559264385,4.019381523748645,0.691153161953081,0.6832166123573445,3.914021008090819,3.5085558999826545,5.523458920524919,5.523458920524919,4.137164559405029,4.019381523748645,3.577548771469606,4.42484663185681,2.849310271098391,4.270695952029551,0.691153161953081])",1.0
F133,"['word', 'partner', 'free.', 'rather', 'range', 'notice', 'meet', 'figure.', 'never', 'physical', 'congress.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[116,165,281,503,1525,2066,2513,2837,3519,4247,4391,5850,7281,7936,8338,8649,9876,9940],[4.42484663185681,4.607168188650764,4.137164559405029,0.691153161953081,4.019381523748645,2.7508701982851385,5.117993812416755,3.8187108282864943,4.42484663185681,5.523458920524919,5.117993812416755,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,2.7508701982851385,4.42484663185681])",0.0
F025,"['house', 'require', 'cost.', 'address', 'want', 'drive', 'under.', 'box', 'write', 'bill', 'recently.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1031,2918,4454,5445,5836,5850,6143,6325,7281,7712,7922,7936,8135,8338,8449,9676,9782],[0.691153161953081,5.117993812416755,3.0385522707369192,3.914021008090819,4.830311739964974,4.830311739964974,0.691153161953081,5.117993812416755,4.270695952029551,0.6832166123573445,4.607168188650764,3.8187108282864943,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,3.0385522707369192,5.117993812416755])",0.0
F093,"['wonder', 'top', 'us', 'friend.', 'put', 'center', 'sort', 'hope', 'single', 'chance.', 'say', 'entire', 'president', 'bit', 'involve', 'piece', 'game', 'ten.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1306,1480,1989,2066,3133,3228,4723,5328,5720,5850,5862,6000,6271,6660,7281,7889,7936,8338,8824,8871,8975,9415,9876,9944],[0.691153161953081,3.7316994512968646,4.137164559405029,4.019381523748645,2.7508701982851385,4.019381523748645,4.830311739964974,4.270695952029551,3.577548771469606,3.7316994512968646,0.691153161953081,4.607168188650764,3.8187108282864943,4.137164559405029,4.270695952029551,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,4.019381523748645,5.523458920524919,2.7508701982851385,5.523458920524919])",0.0
F236,"['staff', 'edge', 'ok', 'eight', 'laugh.', 'appear', 'discuss', 'increase', 'check', 'class.', 'foot', 'glass', 'sense.', 'dark', 'game', 'build', 'probably', 'similar', 'provide', 'wife.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[353,503,697,2259,2297,2645,3014,3614,3673,3901,3921,5241,5399,5850,5946,6224,6932,7046,7281,7890,7936,7963,8182,8338,8482,8975,9813],[4.019381523748645,0.691153161953081,4.42484663185681,2.8154087194227095,4.137164559405029,4.42484663185681,3.914021008090819,0.6753425559264385,5.523458920524919,4.42484663185681,4.019381523748645,5.523458920524919,5.523458920524919,0.691153161953081,4.019381523748645,3.914021008090819,4.270695952029551,4.019381523748645,0.6832166123573445,4.607168188650764,0.691153161953081,3.5085558999826545,4.019381523748645,0.691153161953081,4.270695952029551,4.019381523748645,2.997730276216664])",0.0
F069,"['responsibility', 'draw', 'consider.', 'might', 'offer', 'large', 'young', 'smile', 'company', 'hand.', 'treatment', 'per', 'act', 'build', 'mrs', 'approach', 'election', 'deep.', 'event', 'effect', 'challenge', 'manage', 'wide.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[132,298,503,942,1982,2713,2918,2958,3014,3095,3502,3924,4321,5850,5935,6324,6751,6928,7022,7281,7728,7809,7883,7936,8015,8167,8338,9676,9751,9878],[4.019381523748645,4.270695952029551,0.691153161953081,4.607168188650764,5.117993812416755,4.270695952029551,3.0385522707369192,4.019381523748645,3.914021008090819,4.019381523748645,4.137164559405029,4.137164559405029,4.607168188650764,0.691153161953081,4.830311739964974,4.019381523748645,5.117993812416755,4.607168188650764,4.607168188650764,0.6832166123573445,4.42484663185681,4.137164559405029,4.42484663185681,0.691153161953081,4.019381523748645,3.914021008090819,0.691153161953081,3.0385522707369192,4.270695952029551,4.270695952029551])",0.0
F219,"['amount', 'cut', 'bag', 'lose', 'less', 'hotel.', 'energy', 'best', 'feel', 'manage.', 'yard', 'field', 'a.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[415,424,503,763,1195,1206,2483,2918,3115,4422,5169,5850,7074,7222,7281,7936,8307,8338,8389,9676],[3.8187108282864943,3.914021008090819,0.691153161953081,4.137164559405029,3.7316994512968646,4.019381523748645,4.607168188650764,3.0385522707369192,4.830311739964974,4.607168188650764,5.117993812416755,0.691153161953081,3.0811118851557153,4.137164559405029,0.6832166123573445,0.691153161953081,3.914021008090819,0.691153161953081,4.607168188650764,3.0385522707369192])",0.0
R079,"['teacher', 'seek', 'woman', 'society', 'less', 'news.', 'top', 'training', 'whether', 'eight', 'technology.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[171,327,1195,3406,3556,3614,4506,4563,4687,5328,7538,8482,8708,8893,9462],[4.137164559405029,3.8187108282864943,7.463398902593729,3.914021008090819,2.849310271098391,0.6753425559264385,0.691153161953081,4.137164559405029,0.6832166123573445,3.577548771469606,3.8187108282864943,4.270695952029551,3.5085558999826545,3.7316994512968646,0.691153161953081])",1.0
F042,"['door', 'mind', 'good', 'tonight', 'understand', 'continue', 'authority.', 'mother', 'money', 'natural', 'catch', 'similar.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[354,503,743,1776,2006,3184,3389,4377,4847,4988,5850,6103,6168,6487,7281,7936,7949,8338],[4.270695952029551,0.691153161953081,3.6516567436233283,4.607168188650764,4.830311739964974,2.7826188965997183,4.42484663185681,2.60568818844064,4.019381523748645,3.8187108282864943,0.691153161953081,4.270695952029551,4.019381523748645,3.8187108282864943,0.6832166123573445,0.691153161953081,4.42484663185681,0.691153161953081])",0.0
R154,"['way', 'short', 'phone.', 'buy', 'laugh', 'high', 'possible', 'sort', 'current.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[80,1262,2116,3614,4506,4687,4991,5432,5720,6000,6100,7098,9109,9391,9462],[4.137164559405029,4.607168188650764,4.42484663185681,0.6753425559264385,0.691153161953081,0.6832166123573445,2.60568818844064,2.7508701982851385,3.7316994512968646,3.8187108282864943,4.019381523748645,4.270695952029551,5.523458920524919,3.7316994512968646,0.691153161953081])",1.0
R089,"['speak', 'maybe', 'specific', 'value', 'fund.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1770,2059,3614,4506,4687,4732,4818,6219,6623,7403,9462],[2.8844015909096608,2.7200985396183848,0.6753425559264385,0.691153161953081,0.6832166123573445,4.137164559405029,4.607168188650764,3.125563647726549,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
R038,"['condition', 'goal', 'project', 'structure', 'development', 'boy.', 'month', 'time', 'economic', 'interest', 'worker.', 'whether', 'business', 'wrong', 'lead', 'yet', 'usually', 'responsibility.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[70,1770,2230,2523,2871,2990,2996,3406,3614,4037,4506,4687,5089,5328,5356,5371,5374,5741,6219,6512,8046,8157,9144,9462],[4.137164559405029,2.8844015909096608,4.270695952029551,5.117993812416755,4.270695952029551,3.7316994512968646,3.6516567436233283,3.914021008090819,0.6753425559264385,4.607168188650764,0.691153161953081,0.6832166123573445,4.270695952029551,3.577548771469606,4.42484663185681,5.523458920524919,4.019381523748645,4.270695952029551,3.125563647726549,4.019381523748645,5.117993812416755,3.914021008090819,2.6902455764687034,0.691153161953081])",1.0
R053,"['including', 'month', 'future', 'fight', 'improve.', 'early', 'worker', 'white', 'detail.', 'similar', 'able', 'thus', 'reach', 'not.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[2336,2526,2676,3496,3614,4092,4506,4687,5564,5684,5741,5843,6488,7046,7334,8386,9034,9121,9144,9462],[4.019381523748645,4.607168188650764,4.42484663185681,3.6516567436233283,0.6753425559264385,4.137164559405029,0.691153161953081,0.6832166123573445,4.42484663185681,4.019381523748645,4.270695952029551,4.270695952029551,4.270695952029551,4.019381523748645,4.019381523748645,4.270695952029551,2.8844015909096608,4.830311739964974,2.6902455764687034,0.691153161953081])",1.0
F201,"['attention', 'chance', 'walk', 'audience.', 'language', 'tend', 'response', 'character', 'share', 'minute.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[346,503,1716,1810,2445,3144,3177,3947,4377,4867,5850,6142,7175,7281,7936,8338],[4.42484663185681,0.691153161953081,4.607168188650764,4.42484663185681,4.137164559405029,4.137164559405029,5.523458920524919,4.830311739964974,2.60568818844064,4.42484663185681,0.691153161953081,4.270695952029551,5.523458920524919,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
F013,"['idea', 'produce', 'fish.', 'task', 'indeed', 'event.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1648,3471,3892,4934,5279,5850,5958,6747,7281,7936,8338,8451],[0.691153161953081,4.137164559405029,5.523458920524919,2.5530444549552183,4.270695952029551,5.117993812416755,0.691153161953081,4.607168188650764,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
R023,"['remain', 'alone', 'american.', 'second', 'thing', 'entire.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[656,2492,3614,3857,4506,4687,5205,5511,6944,9256,9462],[4.607168188650764,4.270695952029551,0.6753425559264385,4.607168188650764,0.691153161953081,0.6832166123573445,4.607168188650764,5.117993812416755,2.7826188965997183,4.270695952029551,0.691153161953081])",1.0
R068,"['evening', 'claim', 'low', 'pm', 'kid.', 'research', 'model', 'special', 'consider', 'hotel.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[312,856,1020,1055,2227,3614,4506,4687,5169,5286,7026,7102,8411,8937,9432,9462],[4.019381523748645,5.523458920524919,2.455405985391302,4.137164559405029,2.7200985396183848,0.6753425559264385,0.691153161953081,0.6832166123573445,5.117993812416755,3.7316994512968646,4.830311739964974,4.019381523748645,3.6516567436233283,3.914021008090819,3.8187108282864943,0.691153161953081])",1.0
F065,"['name', 'baby', 'job', 'hair', 'bank.', 'green', 'wife', 'future', 'loss.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[15,503,551,557,690,1348,3021,4377,5850,6488,7281,7664,7936,8338,9615],[3.8187108282864943,0.691153161953081,3.914021008090819,3.914021008090819,4.830311739964974,4.607168188650764,4.607168188650764,2.60568818844064,0.691153161953081,4.270695952029551,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
F239,"['quickly', 'recent', 'experience', 'serious.', 'continue', 'end', 'field', 'perhaps', 'cost', 'bring', 'no.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[453,503,743,1259,1439,2470,3057,3391,3486,3635,4490,4921,5591,5850,7074,7281,7936,8338],[4.137164559405029,0.691153161953081,3.6516567436233283,4.137164559405029,3.577548771469606,5.523458920524919,5.117993812416755,4.607168188650764,2.849310271098391,3.8187108282864943,4.019381523748645,2.849310271098391,4.42484663185681,0.691153161953081,3.0811118851557153,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
F084,"['stage', 'today', 'congress', 'much.', 'authority', 'reflect', 'reach', 'continue.', 'suggest', 'administration', 'democrat', 'several.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[30,74,503,1176,1256,5185,5234,5321,5850,6221,7281,7634,7816,7860,7936,8338,8386,8728,9806],[3.914021008090819,4.830311739964974,0.691153161953081,4.137164559405029,3.125563647726549,4.137164559405029,4.830311739964974,4.270695952029551,0.691153161953081,5.117993812416755,0.6832166123573445,4.607168188650764,4.607168188650764,2.849310271098391,0.691153161953081,0.691153161953081,4.270695952029551,3.6516567436233283,3.914021008090819])",0.0
R120,"['reality', 'material', 'shoulder', 'travel.', 'environmental', 'small', 'require', 'dark.', 'work', 'blue', 'size', 'charge.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[222,680,2959,3192,3231,3556,3614,4506,4687,4722,5768,6027,6717,6756,8449,9462,9527],[4.270695952029551,4.137164559405029,4.830311739964974,4.42484663185681,4.42484663185681,2.849310271098391,0.6753425559264385,0.691153161953081,0.6832166123573445,5.523458920524919,4.019381523748645,4.137164559405029,5.523458920524919,3.914021008090819,4.137164559405029,0.691153161953081,4.42484663185681])",1.0
F207,"['history', 'simply', 'brother', 'trouble', 'imagine', 'itself.', 'every', 'common', 'building', 'beyond', 'certainly', 'stand.', 'traditional', 'threat', 'purpose', 'catch', 'adult', 'while.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[72,291,503,673,1642,2259,2862,2909,4486,5301,5850,5852,6090,6332,6543,7281,7936,7949,8070,8089,8338,8391,8900,9681,9813],[4.137164559405029,4.270695952029551,0.691153161953081,4.830311739964974,4.607168188650764,2.8154087194227095,5.117993812416755,4.42484663185681,4.830311739964974,5.117993812416755,0.691153161953081,4.607168188650764,4.607168188650764,4.270695952029551,4.270695952029551,0.6832166123573445,0.691153161953081,4.42484663185681,4.270695952029551,3.914021008090819,0.691153161953081,4.830311739964974,4.42484663185681,3.5085558999826545,2.997730276216664])",0.0
R158,"['argue', 'model', 'stand', 'billion', 'although', 'meeting.', 'stop', 'member', 'occur', 'nature', 'happen', 'deal', 'environment.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[258,796,1433,1921,3611,3614,3730,4506,4687,4704,5089,6790,6886,7032,7102,7779,9034,9144,9462],[4.137164559405029,4.270695952029551,4.270695952029551,3.8187108282864943,3.914021008090819,0.6753425559264385,4.270695952029551,0.691153161953081,0.6832166123573445,4.42484663185681,4.270695952029551,3.914021008090819,4.137164559405029,5.117993812416755,4.019381523748645,4.137164559405029,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
R097,"['within', 'something', 'civil.', 'guess', 'try', 'special', 'history', 'week', 'prove', 'thought.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1055,2227,3614,4461,4464,4506,4687,4693,5122,5214,6543,8660,9462,9817,9826],[2.455405985391302,4.137164559405029,2.7200985396183848,0.6753425559264385,5.117993812416755,5.523458920524919,0.691153161953081,0.6832166123573445,3.914021008090819,4.137164559405029,4.42484663185681,4.270695952029551,4.42484663185681,0.691153161953081,3.577548771469606,4.42484663185681])",1.0
R092,"['vote', 'mean', 'charge', 'commercial', 'discover', 'claim', 'believe.', 'analysis', 'process', 'political', 'deep', 'professor.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[586,909,1020,1296,1762,2227,3180,3614,3935,4170,4506,4687,6443,6812,8040,8937,9214,9462],[4.830311739964974,4.42484663185681,2.455405985391302,4.607168188650764,4.42484663185681,2.7200985396183848,5.117993812416755,0.6753425559264385,4.137164559405029,4.42484663185681,0.691153161953081,0.6832166123573445,3.383392757028649,4.607168188650764,3.8187108282864943,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F172,"['lay', 'someone', 'agent', 'seek', 'send', 'remember', 'prove.', 'attention', 'employee', 'participant', 'piece', 'nature', 'public', 'middle', 'mouth.', 'arrive', 'mouth', 'oil', 'focus', 'when.', 'surface', 'whether', 'range', 'participant', 'story.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[165,171,503,1770,3133,3144,3283,3406,3611,3671,3931,4377,4475,5016,5105,5396,5523,5685,5850,6035,6422,6548,6624,7281,7391,7497,7936,8338,9878],[4.607168188650764,4.137164559405029,0.691153161953081,2.8844015909096608,4.019381523748645,4.137164559405029,4.830311739964974,3.914021008090819,3.914021008090819,4.607168188650764,3.914021008090819,2.60568818844064,4.019381523748645,3.914021008090819,4.830311739964974,8.541391904059102,4.137164559405029,4.42484663185681,0.691153161953081,3.4440173788450834,5.117993812416755,5.117993812416755,5.117993812416755,1.366433224714689,5.117993812416755,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R182,"['response', 'behavior', 'result', 'serve', 'operation', 'dog', 'item.', 'great', 'economic', 'past', 'cold.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[399,735,750,1630,1725,2445,3614,4506,4687,5922,7299,9034,9144,9275,9462,9564],[4.270695952029551,4.270695952029551,4.830311739964974,5.117993812416755,4.137164559405029,4.137164559405029,0.6753425559264385,0.691153161953081,0.6832166123573445,4.270695952029551,5.523458920524919,2.8844015909096608,5.380491152937407,3.914021008090819,0.691153161953081,4.019381523748645])",1.0
F014,"['science', 'country', 'heavy', 'human.', 'pay', 'near', 'miss', 'two.', 'last', 'live', 'for.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[141,493,503,1071,3363,3892,3989,4241,4897,5850,5974,6747,7281,7870,7936,8338,8391,8949],[5.523458920524919,4.607168188650764,0.691153161953081,4.137164559405029,3.4440173788450834,2.5530444549552183,5.117993812416755,5.117993812416755,3.577548771469606,0.691153161953081,3.6516567436233283,2.5530444549552183,0.6832166123573445,4.137164559405029,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551])",0.0
R230,"['series', 'billion', 'according', 'material', 'participant', 'language.', 'also', 'analysis', 'social', 'question', 'able', 'very.', 'agent', 'project', 'family', 'represent', 'work.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[258,360,823,1296,2230,2947,3231,3496,3556,3614,3792,4463,4506,4687,5016,5396,6466,7564,8297,8717,9462,9998],[4.137164559405029,4.42484663185681,3.7316994512968646,4.607168188650764,4.270695952029551,4.270695952029551,4.42484663185681,3.6516567436233283,2.849310271098391,0.6753425559264385,4.42484663185681,3.914021008090819,0.691153161953081,0.6832166123573445,3.914021008090819,4.270695952029551,5.117993812416755,4.830311739964974,4.830311739964974,3.914021008090819,0.691153161953081,4.607168188650764])",1.0
